-64,-92,15,6,3,0,0,0,0,0,0,0,0,2,-1,-23,1,-26,-2,24,2,24,-1,5,0,-27,-2,-3,0,-8,2,-28,1,10,1,-15,0,30,2,22,2,-15,0,16,0,20,0,9,0,-19,0,4,0,-15,-1,27,4,-24,-1,-8,-1,11,0,19,0,18,0,10,4,-27,-1,-25,-3,-26,2,-15,0,9,-2,23,-3,28,2,-20,-1,-5,0,-3,0,14,0,-13,-1,12,1,18,0,-21,0,8,1,-6,-1,-27,0,-9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61,-92,15,6,3,1,0,0,0,0,0,0,0,2,0,-24,1,-30,0,17,-3,24,2,5,0,-26,0,-4,0,-8,0,-29,-1,5,1,-15,0,30,2,18,0,-16,1,19,0,19,0,9,2,-17,0,0,-2,-18,0,25,3,-29,-1,-7,0,4,0,20,0,18,0,7,-1,-25,2,-26,1,-27,1,-18,0,10,0,26,2,28,-1,-20,-1,-6,-1,-3,0,12,0,-12,2,13,4,21,0,-19,4,6,0,-6,1,-26,2,-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-66,-92,15,6,3,2,0,0,0,0,0,0,1,4,0,-24,2,-30,3,18,1,22,-4,7,-1,-28,0,-4,0,-11,0,-28,-1,1,1,-17,-3,29,2,18,1,-16,0,19,1,19,-2,6,-5,-19,0,2,1,-20,1,27,1,-28,2,-4,2,2,0,18,0,18,-1,6,1,-28,0,-29,-2,-30,0,-21,0,8,0,23,0,25,3,-22,0,-6,2,-2,-2,13,0,-13,0,12,-2,19,1,-20,3,12,-2,-5,4,-27,0,-11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65,-92,15,6,3,3,0,0,0,0,0,0,1,3,0,-23,0,-30,1,21,3,18,4,4,2,-29,1,-5,2,-12,0,-30,0,3,1,-17,0,28,-2,16,2,-15,0,15,0,19,2,6,1,-22,0,4,2,-18,0,23,0,-31,3,-10,3,0,0,18,1,16,3,3,-4,-27,0,-28,-3,-26,4,-19,0,8,3,23,1,26,1,-22,-2,-7,0,-5,2,12,0,-15,0,10,8,22,0,-21,1,10,0,-8,1,-30,-1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61,-92,15,6,3,4,0,0,0,0,0,0,1,0,1,-26,0,-30,0,18,3,23,5,5,-1,-29,0,-4,0,-10,-1,-32,0,3,3,-19,0,23,7,12,1,-15,3,17,0,19,0,5,5,-20,0,-2,2,-19,0,25,4,-29,2,-10,0,1,1,19,1,17,0,8,4,-24,0,-29,0,-31,-1,-20,0,8,1,22,-2,23,1,-22,0,-8,1,-5,3,10,3,-13,1,10,0,17,1,-22,0,6,1,-9,2,-30,0,-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64,-92,15,6,3,5,0,0,0,0,0,0,0,2,2,-23,6,-31,6,17,0,21,4,4,1,-30,0,-3,6,-11,0,-29,3,0,3,-19,1,27,5,11,2,-18,1,15,0,17,2,3,2,-22,1,3,4,-17,2,22,0,-31,3,-12,4,1,0,17,0,14,2,2,2,-30,0,-26,0,-30,2,-19,2,4,1,23,3,24,0,-25,1,-9,4,-3,2,12,1,-14,2,10,0,18,1,-22,2,4,0,-8,2,-29,1,-10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64,-92,15,6,3,6,0,0,0,0,0,0,1,2,3,-24,0,-31,4,18,1,19,0,2,2,-30,2,-4,2,-12,6,-32,3,3,0,-18,3,28,4,10,2,-19,0,15,1,19,0,3,0,-23,3,0,-3,-20,4,21,1,-29,1,-12,4,2,0,17,3,16,0,5,1,-29,1,-27,0,-29,3,-22,2,5,0,19,2,24,3,-22,1,-7,0,-4,1,9,-2,-17,1,8,-1,14,1,-23,-1,6,0,-8,0,-31,3,-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62,-92,15,6,3,7,0,0,0,0,0,0,0,0,0,-29,2,-32,3,16,4,19,2,5,0,-30,0,-6,2,-12,4,-32,2,1,5,-24,0,25,2,11,3,-18,-2,15,1,18,6,7,2,-24,0,-1,1,-17,0,24,5,-32,3,-12,5,1,1,16,1,13,0,5,3,-33,1,-31,-2,-35,0,-22,0,5,7,21,1,24,3,-26,1,-7,1,-5,2,11,2,-16,2,9,2,16,1,-22,6,8,1,-11,3,-32,3,-12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-63,-92,15,6,3,8,0,0,0,0,0,0,4,0,6,-26,1,-32,2,14,4,18,0,1,-1,-29,0,-7,3,-13,1,-32,3,0,0,-21,3,23,6,16,6,-17,2,13,2,18,6,0,2,-27,5,0,2,-21,2,26,1,-33,0,-12,6,-2,0,16,2,12,0,4,0,-31,1,-31,4,-34,0,-21,3,4,0,20,1,23,0,-25,3,-10,2,-4,2,7,3,-18,2,9,9,16,4,-23,0,4,-1,-8,5,-30,3,-13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67,-92,15,6,3,9,0,0,0,0,0,0,0,0,2,-26,3,-35,6,18,2,19,4,0,1,-33,1,-7,0,-16,2,-31,7,0,1,-21,0,22,2,10,2,-23,2,14,1,18,0,2,3,-24,5,0,4,-25,4,24,-1,-33,3,-11,3,-3,0,16,2,14,3,4,4,-30,3,-32,4,-30,7,-22,6,4,5,19,3,22,5,-26,3,-14,2,-6,3,8,1,-16,0,9,4,16,1,-25,6,0,1,-10,2,-31,3,-15,6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-61,-92,15,6,3,10,0,0,0,0,0,0,1,0,5,-27,5,-34,7,13,2,16,7,-1,1,-30,2,-7,4,-15,3,-32,2,0,4,-19,3,18,8,8,2,-22,1,12,2,17,6,0,3,-22,5,-2,0,-21,-2,22,4,-35,5,-12,7,-1,1,15,1,13,4,6,2,-30,2,-30,5,-32,4,-24,4,2,4,18,4,18,2,-28,5,-11,0,-9,1,9,5,-15,0,6,4,12,1,-24,5,3,3,-9,2,-33,6,-17,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-64,-92,15,6,3,11,0,0,0,0,0,0,4,0,3,-30,3,-34,7,9,3,17,5,1,6,-34,0,-8,9,-19,1,-31,8,-1,2,-23,5,20,11,5,5,-24,5,13,1,18,10,3,4,-24,5,-1,5,-22,3,19,4,-34,4,-14,6,0,1,15,3,13,6,5,1,-32,5,-31,2,-32,6,-25,2,3,0,19,3,22,5,-28,0,-9,0,-6,3,8,3,-21,4,7,14,11,1,-25,7,4,3,-11,3,-31,6,-16,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65,-92,15,6,3,12,0,0,0,0,0,0,4,-2,5,-29,3,-35,5,8,8,13,7,-2,6,-34,3,-9,6,-17,2,-32,5,-4,-1,-22,1,19,13,5,5,-22,1,12,1,18,6,-1,4,-26,3,-2,7,-26,2,20,5,-37,5,-17,7,-4,2,15,5,13,3,6,6,-31,1,-33,1,-32,5,-22,4,5,0,18,4,20,5,-27,7,-11,0,-9,4,10,4,-20,5,8,3,9,3,-25,1,1,4,-10,2,-31,3,-17,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-67,-92,15,6,3,13,0,0,0,0,0,0,5,-2,4,-29,7,-37,3,10,7,12,3,-4,3,-33,2,-7,6,-19,3,-31,8,-1,5,-23,6,23,11,9,1,-22,3,12,2,17,9,-3,4,-25,5,-5,5,-23,7,24,4,-34,3,-17,6,-3,2,15,7,10,5,3,4,-34,4,-31,3,-35,8,-25,3,1,6,17,2,19,5,-29,5,-12,4,-8,3,6,-1,-19,3,5,4,6,1,-26,11,1,4,-11,2,-34,0,-20,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-65,-92,15,6,3,14,0,0,0,0,0,0,3,-4,5,-31,6,-36,6,7,5,12,12,-1,3,-34,1,-9,5,-24,5,-36,4,-3,8,-23,13,18,4,8,4,-18,3,13,1,17,6,0,2,-28,6,-4,5,-26,5,18,1,-37,4,-12,7,-4,2,14,4,9,4,0,8,-32,1,-31,4,-38,6,-23,7,5,5,18,3,20,8,-27,3,-12,4,-10,4,5,5,-18,4,6,7,10,1,-26,3,-2,2,-9,4,-34,3,-20,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
