ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,NonThreshold,ST01_FILLING,ST01_FILLING_FLW,FLW,FLW MUST be maintained between 112 and 128 L/min,Maintain flow within 112-128 L/min,INFO,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST01-02,NonThreshold,ST01_FILLING,ST01_FILLING_TMP,TMP,TMP > 26°C,Reduce speed by 10% and notify QC,WARNING,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST01-03,NonThreshold,ST01_FILLING,ST01_FILLING_PRS,PRS,PRS < 3.3 bar,Inspect inlet valve within 5 min,INFO,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST02-01,NonThreshold,ST02_SEALING,ST02_SEALING_TMP,TMP,TMP within 175°C‑195°C,Maintain temperature within range,INFO,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,TMP,TMP > 210°C,"Emergency stop ST02, ST03, ST04",CRITICAL,210.0,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST02-03,NonThreshold,ST02_SEALING,ST02_SEALING_CUR,CUR,CUR increase >1.5 A sustained >5 min,Schedule maintenance,INFO,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST02-04,NonThreshold,ST02_SEALING,ST02_SEALING_CUR,CUR,Monitor ST04_PACKAGING-SPD when CUR triggers a WARNING,No direct action; generate alarm,INFO,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST03-01,NonThreshold,ST03_LABELLING,ST03_LABELLING_TEN,TEN,TEN within 1.8‑2.6 N,Maintain torque within range,INFO,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,ST03_LABELLING_CNT,CNT,CNT < 100 pcs/min (CRITICAL),Halt line,CRITICAL,,,,100.0,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
RULE-ST03-03,NonThreshold,ST03_LABELLING,ST03_LABELLING_TEN_STUCK,TEN_STUCK,TEN_STUCK > 10 consecutive samples,Indicate sensor failure,INFO,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,reflexion,2,nemotron-3-nano-30b_reflexion_ctexts_s42_run1,2,False
