ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
ST01-01,THRESHOLD,ST01_FILLING,FLW,FLOW_RATE,FLW within 112 to 128 L/min,MONITOR,INFO,128,128,112,112,L/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST01-02,THRESHOLD,ST01_FILLING,TMP,TEMPERATURE,TMP > 26°C,REDUCE_SPEED,WARNING,26,26,26,26,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST01-03,THRESHOLD,ST01_FILLING,PRS,PRESSURE,PRS < 3.3 bar,INSPECT_VALVE,WARNING,3.3,3.3,3.3,3.3,bar,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST02-01,THRESHOLD,ST02_SEALING,TMP,TEMPERATURE,TMP between 175°C and 195°C,MONITOR,INFO,195,195,175,175,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST02-02,THRESHOLD,ST02_SEALING,TMP,TEMPERATURE,TMP > 210°C,EMERGENCY_STOP,CRITICAL,210,210,210,210,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST02-03,THRESHOLD,ST02_SEALING,CUR,CURRENT,CUR > 1.5 A above nominal sustained >5 min,SCHEDULE_MAINTENANCE,WARNING,1.5,1.5,1.5,1.5,A,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST02-04,RELATIONSHIP,ST02_SEALING,ST04_PACKAGING-SPD,SPEED,ST02_SEALING trigger leads to monitoring of ST04_PACKAGING-SPD,MONITOR,INFO,,,,,m/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST03-01,THRESHOLD,ST03_LABELLING,TEN,TENSION,TEN between 1.8 and 2.6 N,MONITOR,INFO,2.6,2.6,1.8,1.8,N,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST03-02,THRESHOLD,ST03_LABELLING,CNT,COUNT_RATE,CNT below 110 pills/min; below 100 (CRITICAL),CHECK_LABOR,WARNING,,110,100,100,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST03-03,THRESHOLD,ST03_LABELLING,TEN_STUCK,CONSECUTIVE_ERROR,TEN_STUCK >10 consecutive samples,SENSOR_FAILURE,WARNING,10,10,10,10,samples,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST04-01,THRESHOLD,ST04_PACKAGING,VIB,VIBRATION,VIB > 0.20 mm/s,SCHEDULE_MAINTENANCE,WARNING,0.20,0.20,0.20,0.20,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST04-02,THRESHOLD,ST04_PACKAGING,VIB,VIBRATION,VIB > 0.35 mm/s,EMERGENCY_STOP,CRITICAL,0.35,0.35,0.35,0.35,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST04-03,THRESHOLD,ST04_PACKAGING,SPD,SPEED,SPD < 1.00 m/s without command,VERIFY_RULE_ST02_04,WARNING,1.00,1.00,1.00,1.00,m/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
SRV01-01,THRESHOLD,SRV01_SERVERROOM,TMP,TEMPERATURE,TMP <= 25°C,MONITOR,INFO,25,25,25,25,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
SRV01-02,THRESHOLD,SRV01_SERVERROOM,TMP,TEMPERATURE,TMP > 28°C,SHUTDOWN_PLC,CRITICAL,28,28,28,28,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
WRH01-01,THRESHOLD,WRH01_WAREHOUSE,TMP,TEMPERATURE,TMP between 0.5°C and 8°C,MONITOR,INFO,8,8,0.5,0.5,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
WRH01-02,THRESHOLD,WRH01_WAREHOUSE,HUM,HUMIDITY,HUM > 85%RH,INSPECT_SEALS,WARNING,85,85,85,85,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
CHM01-01,THRESHOLD,CHM01_CHEMICALSTORAGE,TMP,TEMPERATURE,TMP <= 20°C; critical above 25°C,EMERGENCY_VENTILATION,CRITICAL,25,25,20,20,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
CHM01-02,THRESHOLD,CHM01_CHEMICALSTORAGE,HUM,HUMIDITY,HUM > 45%RH,ACTIVATE_DEHUMIDIFIER,WARNING,45,45,45,45,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
CHM01-03,COMPLIANCE,CHM01_CHEMICALSTORAGE,UNAUTHORIZED_ACCESS,ACCESS_CONTROL,Unauthorized entry,ESCALATE,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
RND01-01,THRESHOLD,RND01_RDLAB,TMP,TEMPERATURE,TMP between 18°C and 26°C,MONITOR,INFO,26,26,18,18,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
RND01-02,THRESHOLD,RND01_RDLAB,HUM,HUMIDITY,HUM > 65%RH; above 75%RH critical,DEHUMIDIFY_OR_SUSPEND,WARNING,75,75,65,65,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
CAF01-01,THRESHOLD,CAF01_CAFETERIA,TMP,TEMPERATURE,TMP > 26°C,CHECK_VENTILATION,WARNING,26,26,26,26,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
CAF01-02,THRESHOLD,CAF01_CAFETERIA,HUM,HUMIDITY,HUM > 70%RH,INSPECT_DRAINAGE,WARNING,70,70,70,70,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST01_FILLING_TMP,Threshold,ST01_FILLING,TMP,Temperature,temperature > CRIT_HI,Inspect and notify maintenance,CRITICAL,30,26,18,15,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST01_FILLING_PRS,Threshold,ST01_FILLING,PRS,Pressure,pressure > CRIT_HI,Inspect and notify maintenance,CRITICAL,4.8,4.2,3.3,3,bar,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST01_FILLING_FLW,Threshold,ST01_FILLING,FLW,Flow,flow > CRIT_HI,Inspect and notify maintenance,CRITICAL,135,128,112,105,L/min,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST02_SEALING_TMP,Threshold,ST02_SEALING,TMP,Temperature,temperature > CRIT_HI,E-STOP ST02/ST03/ST04; inspect element,CRITICAL,210,195,175,165,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST02_SEALING_PRS,Threshold,ST02_SEALING,PRS,Pressure,pressure > CRIT_HI,Inspect and notify maintenance,CRITICAL,6.2,5.7,4.6,4.2,bar,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST02_SEALING_CUR,Threshold,ST02_SEALING,CUR,Current,current > CRIT_HI,E-STOP; inspect load; verify ST04-SPD (RULE-ST02-04),CRITICAL,15,13.5,11,9.5,A,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST03_LABELLING_SPD,Threshold,ST03_LABELLING,SPD,Speed,speed < CRIT_LO,Inspect and notify maintenance,CRITICAL,0.05,0.09,0.65,0.65,m/s,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
ST03_LABELLING_TEN,Threshold,ST03_LABELLING,TEN,Force,force > CRIT_HI,Inspect and notify maintenance,CRITICAL,3,2.6,1.8,1.5,N,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run2,1,False
