ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,FLW,Flow,must be between 112 and 128 L/min,maintain,warning,,128,112,,L/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,TMP,Temperature,exceeds 26°C,reduce speed by 10% and notify QC,warn,26,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,PRS,Pressure,drop below 3.3 bar,inspect inlet valve within 5 min,warning,,,3.3,,bar,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,TMP,Temperature,must remain between 175°C and 195°C,maintain,warning,,195,175,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,TMP,Temperature,Greater than 210°C,"emergency stop ST02, ST03, ST04",critical,210,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST02-04,LinkageRule,ST02_SEALING,CUR,Current,drift at ST02_SEALING correlates with speed reduction at ST04_PACKAGING; monitor ST04_PACKAGING-SPD whenever ST02_SEALING-CUR triggers a warning,monitor ST04_PACKAGING-SPD,warn,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,TEN,Tension,must be between 1.8 and 2.6 N,maintain,warning,,2.6,1.8,,N,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,CNT,Count,below 110 pcs/min,check for label jam,warn,,,110,,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST03-03,ThresholdRule,ST03_LABELLING,TEN,Tension,STUCK >10 consecutive samples,sensor failure,warn,,,10,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST04-01,ThresholdRule,ST04_PACKAGING,VIB,Vibration,greater than 0.20 mm/s,schedule maintenance within 24 h,warn,,,0.20,,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST04-02,ThresholdRule,ST04_PACKAGING,VIB,Vibration,greater than 0.35 mm/s,emergency stop; inspect bearings,critical,,,0.35,,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-ST04-03,LinkageRule,ST04_PACKAGING,SPD,Speed,drops below 1.00 m/s without operator command,verify RULE-ST02-04,warn,,,1.00,,m/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-SRV01-01,ThresholdRule,SRV01_SERVERROOM,TMP,Temperature,must not exceed 25°C,maintain,warn,25,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-SRV01-02,ThresholdRule,SRV01_SERVERROOM,TMP,Temperature,greater than 28°C,automatic controlled shutdown of all PLC nodes,critical,28,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-WRH01-01,ThresholdRule,WRH01_WAREHOUSE,TMP,Temperature,must remain between 0.5°C and 8°C,maintain,warning,,12,0.5,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-WRH01-02,ThresholdRule,WRH01_WAREHOUSE,HUM,Humidity,above 85%RH,inspect door seals and activate dehumidifier,warn,,85,,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-CHM01-01,ThresholdRule,CHM01_CHEMICALSTORAGE,TMP,Temperature,must remain between 10°C and 20°C,maintain,warning,25,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-CHM01-02,ThresholdRule,CHM01_CHEMICALSTORAGE,HUM,Humidity,must not exceed 50%RH,activate desiccant system if HUM >45%RH,warn,,50,45,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-CHM01-03,UnauthorizedAccessRule,CHM01_CHEMICALSTORAGE,,,UNAUTHORIZED_ACCESS must be escalated within 2 minutes,escalate,critical,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-RND01-01,ThresholdRule,RND01_RDLAB,TMP,Temperature,must remain between 18°C and 26°C,maintain,warning,,26,18,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-RND01-02,ThresholdRule,RND01_RDLAB,HUM,Humidity,drift above 65%RH,activate dehumidifier,warn,,,65,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-RND01-03,ThresholdRule,RND01_RDLAB,HUM,Humidity,Above 75%RH,suspend sensitive experiments and inspect HVAC system,critical,75,,,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-CAF01-01,ThresholdRule,CAF01_CAFETERIA,TMP,Temperature,above 26°C,check ventilation system,warn,26,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
RULE-CAF01-02,ThresholdRule,CAF01_CAFETERIA,HUM,Humidity,above 70%RH,inspect drainage and activate ventilation,warn,,70,,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
ST01_FILLING_TMP,ThresholdRule,ST01_FILLING,TMP,Temperature,measurement is below CRIT_LO or above CRIT_HI,Inspect and notify maintenance,CRITICAL,30,26,18,15,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,naive,0,nemotron-3-nano-30b_naive_ctexts_s42_run1,1,False
