ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,OperationalRule,ST01_FILLING,ST01_FILLING_FLW,FLW,FLW MUST be maintained between 112 and 128 L/min,Adjust flow rate to maintain specified range,MANDATORY,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,ST01_FILLING_TMP,TMP,TMP exceeds 26°C,reduce speed by 10% and notify QC,WARNING,,26.0,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,ST01_FILLING_PRS,PRS,PRS drop below 3.3 bar,inspect inlet valve within 5 min,WARNING,,,3.3,,bar,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST02-01,OperationalRule,ST02_SEALING,ST02_SEALING_TMP,TMP,TMP MUST remain between 175°C and 195°C,Adjust thermal controller,MANDATORY,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,TMP,TMP > 210°C (CRITICAL),"emergency stop ST02, ST03, ST04",CRITICAL,210.0,,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST02-03,ThresholdRule,ST02_SEALING,ST02_SEALING_CUR,CUR,CUR increase >1.5 A above nominal sustained >5 min,schedule maintenance,WARNING,,1.5,,,A,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST02-04,OperationalRule,ST02_SEALING,ST02_SEALING_CUR,CUR,CUR drift at ST02_SEALING CORRELATES with speed reduction at ST04_PACKAGING,Monitor ST04_PACKAGING-SPD whenever ST02_SEALING-CUR triggers a WARNING,INFORMATIONAL,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST03-01,OperationalRule,ST03_LABELLING,ST03_LABELLING_TEN,TEN,TEN MUST be between 1.8 and 2.6 N,Adjust tensioning mechanism,MANDATORY,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,ST03_LABELLING_CNT,CNT,CNT below 110 pcs/min (WARN) and below 100 (CRITICAL),Below 110: check for label jam; Below 100: halt,CRITICAL,,,110.0,100.0,pcs/min,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST03-03,OperationalRule,ST03_LABELLING,ST03_LABELLING_TEN,TEN,TEN STUCK >10 consecutive samples,sensor failure alert,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST04-01,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,VIB,VIB > 0.20 mm/s (WARNING),schedule maintenance within 24 h,WARNING,,0.20,,,mm/s,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
RULE-ST04-02,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,VIB,VIB > 0.35 mm/s (CRITICAL),emergency stop; inspect bearings,CRITICAL,0.35,,,,mm/s,SOP_001_OperatingProcedures.txt,gemma4:31b,few_shot_static,0,gemma4-31b_few_shot_static_ctexts_s42_run4,1,False
