ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,ST01_FILLING_FLW,Flow,FLW MUST be maintained between 112 and 128 L/min,Maintain flow,INFO,128,128,112,112,L/min,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,ST01_FILLING_TMP,Temperature,TMP exceeds 26°C,reduce speed by 10% and notify QC,WARNING,,26,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,ST01_FILLING_PRS,Pressure,PRS drop below 3.3 bar,inspect inlet valve within 5 min,WARNING,,,3.3,3.3,bar,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,Temperature,TMP MUST remain between 175°C and 195°C,Maintain temperature,INFO,195,195,175,175,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,Temperature,TMP > 210°C,"emergency stop ST02, ST03, ST04",CRITICAL,210,,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST02-03,ThresholdRule,ST02_SEALING,ST02_SEALING_CUR,Current,CUR increase >1.5 A above nominal sustained >5 min,schedule maintenance,WARNING,1.5,1.5,,,A,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST02-04,CorrelationRule,ST02_SEALING,ST02_SEALING_CUR,Current,ST02_SEALING-CUR triggers a WARNING,Monitor ST04_PACKAGING-SPD,WARNING,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,ST03_LABELLING_TEN,Tension,TEN MUST be between 1.8 and 2.6 N,Maintain tension,INFO,2.6,2.6,1.8,1.8,N,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,ST03_LABELLING_CNT,Count,"CNT below 110 pcs/min (WARN), below 100 (CRIT)",check for label jam / halt,CRITICAL,,,110,100,pcs/min,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
RULE-ST03-03,StuckSensorRule,ST03_LABELLING,ST03_LABELLING_TEN,Tension,TEN STUCK >10 consecutive samples,sensor failure,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,reflexion_guided,2,gemma4-31b_reflexion_guided_ctexts_s42_run5,3,False
