ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,ST01_FILLING_FLW,Flow,112 <= FLW <= 128,Maintain flow,INFO,,128,112,,L/min,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,ST01_FILLING_TMP,Temperature,TMP > 26,Reduce speed by 10% and notify QC,WARNING,,26,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,ST01_FILLING_PRS,Pressure,PRS < 3.3,Inspect inlet valve within 5 min,WARNING,,,3.3,,bar,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,Temperature,175 <= TMP <= 195,Maintain temperature,INFO,,195,175,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,Temperature,TMP > 210,"Emergency stop ST02, ST03, ST04",CRITICAL,210,,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST02-03,ThresholdRule,ST02_SEALING,ST02_SEALING_CUR,Current,CUR > nominal + 1.5 for 5 min,Schedule maintenance,WARNING,,1.5,,,A,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST02-04,CorrelationRule,ST02_SEALING,ST02_SEALING_CUR,Current,ST02_SEALING_CUR triggers WARNING,Monitor ST04_PACKAGING_SPD,WARNING,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,ST03_LABELLING_TMP,Tension,1.8 <= TEN <= 2.6,Maintain tension,INFO,,2.6,1.8,,N,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,ST03_LABELLING_SPD,Count,CNT < 100,Halt,CRITICAL,,,110,100,pcs/min,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST03-03,LogicRule,ST03_LABELLING,ST03_LABELLING_TMP,Tension,TEN STUCK > 10 samples,Flag sensor failure,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST04-01,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_CNT,Vibration,VIB > 0.20,Schedule maintenance within 24 h,WARNING,,0.20,,,mm/s,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST04-02,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_CNT,Vibration,VIB > 0.35,Emergency stop; inspect bearings,CRITICAL,0.35,,,,mm/s,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-ST04-03,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_SPD,Speed,SPD < 1.00,Verify RULE-ST02-04,WARNING,,,1.00,,m/s,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-SRV01-01,ThresholdRule,SRV01_SERVERROOM,ST04_PACKAGING_TMP,Temperature,TMP > 25,Check temperature,WARNING,,25,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-SRV01-02,ThresholdRule,SRV01_SERVERROOM,ST04_PACKAGING_TMP,Temperature,TMP > 28,Automatic controlled shutdown of all PLC nodes,CRITICAL,28,,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-WRH01-01,ThresholdRule,WRH01_WAREHOUSE,ST04_PACKAGING_TMP,Temperature,0.5 <= TMP <= 8,Notify QC and quarantine batch if > 12,CRITICAL,12,8,0.5,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-WRH01-02,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_HUM,Humidity,HUM > 85,Inspect door seals and activate dehumidifier,WARNING,,85,,,%RH,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-CHM01-01,ThresholdRule,CHM01_CHEMICALSTORAGE,ST04_PACKAGING_TMP,Temperature,10 <= TMP <= 20,Activate emergency ventilation and notify safety officer if > 25,CRITICAL,25,20,10,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
RULE-CHM01-02,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_HUM,Humidity,HUM > 45,Activate desiccant system,WARNING,50,45,,,%RH,SOP_001_OperatingProcedures.txt,gemma4:31b,react_abox,3,gemma4-31b_react_abox_ctexts_s42_run1,2,False
