ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,FLW,Flow Rate,between 112 and 128,maintained,OK,128,128,112,112,L/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST01-02,EventRule,ST01_FILLING,TMP,Temperature,exceeds 26°C,reduce speed by 10% and notify QC,WARN,26,26,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,PRS,Pressure,drop below 3.3 bar,inspect inlet valve within 5 min,CRITICAL,,,3.3,3.3,bar,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,TMP,Temperature,between 175°C and 195°C,maintained,OK,195,195,175,175,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,TMP,Temperature,above 210°C,"emergency stop ST02, ST03, ST04",CRITICAL,210,210,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST02-03,EventRule,ST02_SEALING,CUR,Current,increase >1.5 A above nominal sustained >5 min,schedule maintenance,WARN,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST02-04,CrossStationRule,ST02_SEALING,CUR,Current,drift correlates with speed reduction at ST04_PACKAGING,monitor ST04_PACKAGING-SPD whenever ST02_SEALING-CUR triggers a WARNING,WARN,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,TEN,Tensile Strength,between 1.8 and 2.6 N,maintained,OK,2.6,2.6,1.8,1.8,N,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,CNT,Count,below 110 pcs/min,check for label jam,WARN,110,110,,,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
RULE-ST03-03,EventRule,ST03_LABELLING,TEN,Tensile Strength,stuck >10 consecutive samples,sensor failure,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,cot_basic,1,nemotron-3-nano-30b_cot_basic_ctexts_s42_run1,1,False
