ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,ST01_FILLING_FLW,Flow,between 112 and 128,maintain,,128.0,,,112.0,L/min,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,ST01_FILLING_TMP,Temperature,> 26,reduce speed by 10% and notify QC,WARNING,26.0,,,,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,ST01_FILLING_PRS,Pressure,< 3.3,inspect inlet valve within 5 min,CRITICAL,,,3.3,,bar,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,Temperature,between 175 and 195,remain,,195.0,,,175.0,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,Temperature,> 210,"emergency stop ST02, ST03, ST04",CRITICAL,210.0,,,,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST02-03,ThresholdRule,ST02_SEALING,ST02_SEALING_CUR,Current,>1.5 A above nominal sustained >5 min,schedule maintenance,WARNING,,,,,,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST02-04,CorrelationRule,ST02_SEALING,ST02_SEALING_CUR,Current,increase >1.5 A above nominal sustained >5 min,monitor ST04_PACKAGING-SPD,WARNING,,,,,,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,ST03_LABELLING_TEN,Tension,between 1.8 and 2.6,,,2.6,,,1.8,N,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,ST03_LABELLING_CNT,Count,< 110,check for label jam,WARNING,,,110,100,pcs/min,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST03-03,ThresholdRule,ST03_LABELLING,ST03_LABELLING_TEN,Tension,STUCK >10 consecutive samples,sensor failure,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST04-01,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,Vibration,> 0.20,schedule maintenance within 24 h,WARNING,0.20,,,,mm/s,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST04-02,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,Vibration,> 0.35,emergency stop; inspect bearings,CRITICAL,0.35,,,,mm/s,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST04-03,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_SPD,Speed,< 1.00,verify RULE-ST02-04,CRITICAL,,,1.00,,m/s,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-SRV01-01,ThresholdRule,SRV01_SERVERROOM,SRV01_SERVERROOM_TMP,Temperature,<= 25,NOT exceed,,25.0,,,,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-SRV01-02,ThresholdRule,SRV01_SERVERROOM,SRV01_SERVERROOM_TMP,Temperature,> 28,automatic controlled shutdown of all PLC nodes,CRITICAL,28.0,,,,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-WRH01-01,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_TMP,Temperature,between 0.5 and 8,remain,,8.0,,,0.5,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-WRH01-01_CRIT,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_TMP,Temperature,> 12,notify QC and quarantine batch,CRITICAL,12.0,,,,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-WRH01-02,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_HUM,Humidity,> 85,inspect door seals and activate dehumidifier,WARNING,85,,,,%RH,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-CHM01-01,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_TMP,Temperature,between 10 and 20,remain,,20.0,,,10.0,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-CHM01-01_CRIT,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_TMP,Temperature,> 25,activate emergency ventilation and notify safety officer immediately,CRITICAL,25.0,,,,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-CHM01-02,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_HUM,Humidity,<= 50,NOT exceed,,50.0,,,,%RH,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-CHM01-02_WARN,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_HUM,Humidity,> 45,activate desiccant system,WARNING,45.0,,,,%RH,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-CHM01-03,AccessRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_ACCESS,AccessControl,UNAUTHORIZED_ACCESS,escalate within 2 minutes,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-RND01-01,ThresholdRule,RND01_RDLAB,RND01_RDLAB_TMP,Temperature,between 18 and 26,remain,,26.0,,,18.0,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-RND01-02,ThresholdRule,RND01_RDLAB,RND01_RDLAB_HUM,Humidity,> 65,activate dehumidifier,WARNING,65.0,,,,%RH,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-RND01-02_CRIT,ThresholdRule,RND01_RDLAB,RND01_RDLAB_HUM,Humidity,> 75,suspend sensitive experiments and inspect HVAC system,CRITICAL,75.0,,,,%RH,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-CAF01-01,ThresholdRule,CAF01_CAFETERIA,CAF01_CAFETERIA_TMP,Temperature,> 26,check ventilation system,WARNING,26.0,,,,C,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-CAF01-02,ThresholdRule,CAF01_CAFETERIA,CAF01_CAFETERIA_HUM,Humidity,> 70,inspect drainage and activate ventilation,WARNING,70.0,,,,%RH,SOP_001_OperatingProcedures.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST01-01,ThresholdRule,ST01_FILLING,ST01_FILLING_TMP,Temperature,Temperature below CRIT_LO or above CRIT_HI,Inspect and notify maintenance,CRITICAL,30.0,26.0,18.0,15.0,°C,SOP_002_AlarmThresholds.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,ST01_FILLING_PRS,Pressure,Pressure below CRIT_LO or above CRIT_HI,Inspect and notify maintenance,CRITICAL,4.8,4.2,3.3,3.0,bar,SOP_002_AlarmThresholds.txt,ministral-3:8b,graph_informed,0,ministral-3-8b_graph_informed_s42_run1,1,False
