ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,Temperature,ST01_FILLING,FLW,Flow,≥112 AND ≤128,maintained within range,NO-ACTION,,,,,L/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST01-02,Temperature,ST01_FILLING,TMP,Temperature,EXCEEDS 26°C,reduce speed by 10% and notify QC,WARNING,,26.0,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST01-03,Pressure,ST01_FILLING,PRS,Pressure,BELOW 3.3 bar,inspect inlet valve within 5 min,CRITICAL,,,3.3,,bar,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST02-01,Temperature,ST02_SEALING,TMP,Temperature,BETWEEN 175°C AND 195°C,maintained within range,NO-ACTION,,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST02-02,Temperature,ST02_SEALING,TMP,Temperature,EXCEEDS 210°C,"emergency stop ST02, ST03, ST04",CRITICAL,210.0,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST02-03,Current,ST02_SEALING,CUR,Current,DRIFT >1.5 A ABOVE NOMINAL SUSTAINED >5 MIN,schedule maintenance,WARNING,,1.5,,,A,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST02-04,Current,ST02_SEALING,CUR,Current,TRIGGERS WARNING,monitor ST04_PACKAGING-SPD,WARNING,,,,,A,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST03-01,Torque,ST03_LABELLING,TEN,Torque,BETWEEN 1.8 N AND 2.6 N,maintained within range,NO-ACTION,,,,,N,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST03-02,Count,ST03_LABELLING,CNT,Count,BELOW 110 pcs/min,check for label jam,WARNING,110.0,,,,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
RULE-ST03-03,Error,ST03_LABELLING,TEN STUCK,StuckSamples,OCCURS >10 CONSECUTIVE SAMPLES,sensor failure,CRITICAL,,,,10,samples,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run3,1,False
