ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,FLW,flow_rate,between 112 and 128,,,128,128,112,112,L/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,TMP,temperature,exceeds 26°C,reduce speed by 10% and notify QC,warning,,26,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,PRS,pressure,drop below 3.3,inspect inlet valve within 5 min,critical,,,3.3,,bar,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,TMP,temperature,between 175 and 195,,,195,195,175,175,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST02-02,ActionRule,ST02_SEALING,,,TMP > 210°C (CRITICAL),"emergency stop ST02, ST03, ST04",critical,210,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST02-03,FeedbackRule,ST02_SEALING,CUR,current,increase >1.5 A above nominal sustained >5 min,schedule maintenance,warning,,,,,A,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST02-04,FeedbackRule,ST02_SEALING,CUR,current,drift correlates with speed reduction at ST04_PACKAGING,monitor ST04_PACKAGING-SPD whenever ST02_SEALING-CUR triggers a WARNING,warning,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,TEN,tension,between 1.8 and 2.6,,,2.6,2.6,1.8,1.8,N,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,CNT,count_rate,below 110 pcs/min,check for label jam,warning,110,110,100,,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
RULE-ST03-03,ConditionRule,ST03_LABELLING,TEN,tension,TEN STUCK >10 consecutive samples,sensor failure,critical,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,pre_act,1,nemotron-3-nano-30b_pre_act_ctexts_s42_run2,1,False
