ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01,ST01_FILLING_LT,LT,MUST be maintained between 112 and 128 L/min,Maintain flow,INFO,128.0,128.0,112.0,112.0,L/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST01-02,ThresholdRule,ST01,ST01_FILLING_TMP,TMP,TMP exceeds 26°C,Reduce speed by 10% and notify QC,WARNING,26.0,26.0,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST01-03,ThresholdRule,ST01,ST01_FILLING_PR,PR,PRS drop below 3.3 bar,Inspect inlet valve within 5 min,CRITICAL,,,3.3,3.3,bar,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST02-01,ThresholdRule,ST02,ST02_SEALING_TMP,TMP,TMP MUST remain between 175°C and 195°C,Maintain temperature,INFO,195.0,195.0,175.0,175.0,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST02-02,ThresholdRule,ST02,ST02_SEALING_TMP,TMP,TMP > 210°C (CRITICAL),"Emergency stop ST02, ST03, ST04",CRITICAL,210.0,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST02-04,DependentConditionRule,ST02,ST02_SEALING_CUR,CUR,CUR drift triggers WARNING; monitor ST04_PACKAGING-SPD,Monitor ST04_PACKAGING-SPD,WARNING,,,,,A,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST03-01,ThresholdRule,ST03,ST03_LABELLING_TEN,TEN,TEN MUST be between 1.8 and 2.6 N,Maintain force,INFO,2.6,2.6,1.8,1.8,N,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST03-02,ThresholdRule,ST03,ST03_LABELLING_CNT,CNT,CNT below 110 pcs/min; Below 100 (CRITICAL): halt,Check for label jam; halt if below 100,CRITICAL,,110.0,,100.0,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST03-03,RepeatedValueRule,ST03,ST03_LABELLING_TEN_STUCK,TEN_STUCK,TEN STUCK >10 consecutive samples,Sensor failure,CRITICAL,,,,,samples,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST04-01,ThresholdRule,ST04,ST04_PACKAGING_VIB,VIB,VIB > 0.20 mm/s (WARNING),Schedule maintenance within 24 h,WARNING,,0.20,,,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST04-02,ThresholdRule,ST04,ST04_PACKAGING_VIB,VIB,VIB > 0.35 mm/s (CRITICAL),Emergency stop; inspect bearings,CRITICAL,0.35,,,,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ST04-03,DependentConditionRule,ST04,ST04_PACKAGING_SPD,SPD,SPD drops below 1.00 m/s without operator command - verify RULE-ST02-04,Verify RULE-ST02-04,CRITICAL,,,1.00,1.00,m/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-SRV01-01,ThresholdRule,SRV01,SRV01_SERVERROOM_TMP,TMP,TMP MUST NOT exceed 25°C,Maintain temperature,INFO,25.0,25.0,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-SRV01-02,ThresholdRule,SRV01,SRV01_SERVERROOM_TMP,TMP,TMP > 28°C (CRITICAL),Automatic controlled shutdown of all PLC nodes,CRITICAL,28.0,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-WRH01-01,ThresholdRule,WRH01,WRH01_WAREHOUSE_TMP,TMP,TMP MUST remain between 0.5°C and 8°C; CRITICAL above 12°C,Notify QC and quarantine batch,CRITICAL,12.0,,,8.0,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-WRH01-02,ThresholdRule,WRH01,WRH01_WAREHOUSE_HUM,HUM,HUM above 85%RH,Inspect door seals and activate dehumidifier,WARNING,,85.0,,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-CHM01-01,ThresholdRule,CHM01,CHM01_CHEMICALSTORAGE_TMP,TMP,TMP MUST remain between 10°C and 20°C; CRITICAL above 25°C,Activate emergency ventilation and notify safety officer immediately,CRITICAL,25.0,,,20.0,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-CHM01-02,ThresholdRule,CHM01,CHM01_CHEMICALSTORAGE_HUM,HUM,HUM MUST NOT exceed 50%RH; Elevated humidity accelerates degradation; Activate desiccant system if HUM >45%RH,Activate desiccant system if HUM >45%RH,WARNING,,50.0,45.0,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-CHM01-03,AuthorisationRule,CHM01,CHM01_CHEMICALSTORAGE_UNAUTHORIZED_ACCESS,UNAUTHORIZED_ACCESS,Unauthorized personnel are detected,Escalate within 2 minutes,CRITICAL,,,,,entry,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-RND01-01,ThresholdRule,RND01,RND01_RDLAB_TMP,TMP,TMP MUST remain between 18°C and 26°C,Maintain temperature,INFO,26.0,26.0,18.0,18.0,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-RND01-02,ThresholdRule,RND01,RND01_RDLAB_HUM,HUM,Humidity drift above 65%RH; Above 75%RH (CRITICAL),Activate dehumidifier; suspend sensitive experiments and inspect HVAC system,CRITICAL,75.0,75.0,65.0,65.0,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-CAF01-01,ThresholdRule,CAF01,CAF01_CAFETERIA_TMP,TMP,TMP above 26°C,Check ventilation system,WARNING,26.0,26.0,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-CAF01-02,ThresholdRule,CAF01,CAF01_CAFETERIA_HUM,HUM,HUM above 70%RH,Inspect drainage and activate ventilation,WARNING,,70.0,,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-ENC07_AVIARY_LUX,ThresholdRule,ENC07_AVIARY,ENC07_AVIARY_LUX,LUX,>CRIT,Activate emergency ventilation; notify safety officer immediately,CRITICAL,,,,,,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-SRV01_TMP,ThresholdRule,SRV01_SERVERROOM,SRV01_SERVERROOM_TMP,TMP,>CRIT,Activate backup cooling; prepare controlled PLC shutdown,CRITICAL,,,,,,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-HLD02_NIGHTDEN_NH3,ThresholdRule,HLD02_NIGHTDEN,HLD02_NIGHTDEN_NH3,NH3,>CRIT,Inspect and notify maintenance,CRITICAL,,,,,,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-RND01_RDLAB_TMP,ThresholdRule,RND01_RDLAB,RND01_RDLAB_TMP,TMP,>CRIT,Inspect and notify maintenance,CRITICAL,,,,,,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-RND01_RDLAB_HUM,ThresholdRule,RND01_RDLAB,RND01_RDLAB_HUM,HUM,>CRIT,Suspend experiments; inspect HVAC system,CRITICAL,,,,,,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-CHM01_CHEMICALSTORAGE_TMP,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_TMP,TMP,>CRIT,Activate emergency ventilation; notify safety officer immediately,CRITICAL,,,,,,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
RULE-CHM01_CHEMICALSTORAGE_HUM,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_HUM,HUM,>CRIT,Activate desiccant system; inspect storage containers for leaks,CRITICAL,,,,,,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,graph_informed,0,nemotron-3-nano-30b_graph_informed_ctexts_s42_run3,1,False
