ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,ST01_FILLING_FLW,FLW,maintained between 112 and 128 L/min,,,128.0,112.0,112.0,128.0,L/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,TMP,remain between 175°C and 195°C,,,195.0,175.0,195.0,175.0,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,TMP,"TMP > 210°C (CRITICAL) - emergency stop ST02, ST03, ST04",,CRITICAL,210.0,,,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,ST03_LABELLING_CNT,CNT,cnt below 110 pcs/min - check for label jam. Below 100 (CRITICAL): halt,,CRITICAL,100.0,110.0,,,pcs/min,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
RULE-ST04-01,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,VIB,VIB > 0.20 mm/s (WARNING) - schedule maintenance within 24 h,,WARNING,0.35,0.20,,,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
RULE-ST04-02,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,VIB,VIB > 0.35 mm/s (CRITICAL) - emergency stop; inspect bearings,,CRITICAL,0.35,,,,mm/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
RULE-ST04-03,OperatorRule,ST04_PACKAGING,ST04_PACKAGING_SPD,SPD,SPD drops below 1.00 m/s without operator command,verify RULE-ST02-04,CRITICAL,,,,1.00,m/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
1,ThresholdRule,ST01,ST01_FILLING_TMP,TMP,CRIT_LO,Inspect and notify maintenance,critLo,,,,15,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
2,ThresholdRule,ST01,ST01_FILLING_PRS,PRS,CRIT_LO,Inspect and notify maintenance,critLo,,,,3,bar,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
3,ThresholdRule,ST01,ST01_FILLING_FLW,FLW,CRIT_LO,Inspect and notify maintenance,critLo,,,,105,L/min,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run5,2,False
