ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,FLW,Flow,between 112 and 128,maintain,INFO,,128,112,,L/min,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,TMP,Temperature,> 26,reduce speed by 10% and notify QC,WARNING,,26,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,PRS,Pressure,< 3.3,inspect inlet valve within 5 min,WARNING,,,3.3,,bar,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,TMP,Temperature,between 175 and 195,maintain,INFO,,195,175,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,TMP,Temperature,> 210,"emergency stop ST02, ST03, ST04",CRITICAL,210,,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST02-03,ThresholdRule,ST02_SEALING,CUR,Current,> 1.5 above nominal sustained > 5 min,schedule maintenance,WARNING,,1.5,,,A,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST02-04,CorrelationRule,ST02_SEALING,CUR,Current,CUR warning triggers,Monitor ST04_PACKAGING-SPD,WARNING,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,TEN,Tension,between 1.8 and 2.6,maintain,INFO,,2.6,1.8,,N,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,CNT,Count,"below 110 (Warning), below 100 (Critical)",check for label jam / halt,CRITICAL,,,110,100,pcs/min,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST03-03,StuckSensorRule,ST03_LABELLING,TEN,Tension,> 10 consecutive samples,sensor failure alert,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST04-01,ThresholdRule,ST04_PACKAGING,VIB,Vibration,> 0.20,schedule maintenance within 24 h,WARNING,,0.20,,,mm/s,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST04-02,ThresholdRule,ST04_PACKAGING,VIB,Vibration,> 0.35,emergency stop; inspect bearings,CRITICAL,0.35,,,,mm/s,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST04-03,ThresholdRule,ST04_PACKAGING,SPD,Speed,< 1.00,verify RULE-ST02-04,WARNING,,,1.00,,m/s,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-SRV01-01,ThresholdRule,SRV01_SERVERROOM,TMP,Temperature,> 25,alert,WARNING,,25,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-SRV01-02,ThresholdRule,SRV01_SERVERROOM,TMP,Temperature,> 28,automatic controlled shutdown of all PLC nodes,CRITICAL,28,,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-WRH01-01,ThresholdRule,WRH01_WAREHOUSE,TMP,Temperature,"0.5 to 8 (Normal), > 12 (Critical)",notify QC and quarantine batch,CRITICAL,12,8,0.5,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-WRH01-02,ThresholdRule,WRH01_WAREHOUSE,HUM,Humidity,> 85,inspect door seals and activate dehumidifier,WARNING,,85,,,%RH,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-CHM01-01,ThresholdRule,CHM01_CHEMICALSTORAGE,TMP,Temperature,"10 to 20 (Normal), > 25 (Critical)",activate emergency ventilation and notify safety officer,CRITICAL,25,20,10,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-CHM01-02,ThresholdRule,CHM01_CHEMICALSTORAGE,HUM,Humidity,"> 45 (Action), > 50 (Limit)",activate desiccant system,WARNING,50,45,,,%RH,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-CHM01-03,SecurityRule,CHM01_CHEMICALSTORAGE,UNAUTHORIZED_ACCESS,AccessControl,non-hazmat trained personnel entry,escalate within 2 minutes,CRITICAL,,,,,,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-RND01-01,ThresholdRule,RND01_RDLAB,TMP,Temperature,between 18 and 26,maintain for experimental validity,INFO,,26,18,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-RND01-02,ThresholdRule,RND01_RDLAB,HUM,Humidity,"> 65 (Warning), > 75 (Critical)",activate dehumidifier / suspend experiments and inspect HVAC,CRITICAL,75,65,,,%RH,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-CAF01-01,ThresholdRule,CAF01_CAFETERIA,TMP,Temperature,> 26,check ventilation system,WARNING,,26,,,°C,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-CAF01-02,ThresholdRule,CAF01_CAFETERIA,HUM,Humidity,> 70,inspect drainage and activate ventilation,WARNING,,70,,,%RH,SOP_001_OperatingProcedures.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST01-TMP,ThresholdRule,ST01_FILLING,TMP,Temperature,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,30,26,18,15,°C,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST01-PRS,ThresholdRule,ST01_FILLING,PRS,Pressure,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,4.8,4.2,3.3,3,bar,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST01-FLW,ThresholdRule,ST01_FILLING,FLW,Flow,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,135,128,112,105,L/min,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST02-TMP,ThresholdRule,ST02_SEALING,TMP,Temperature,Value > CRIT_HI or Value < CRIT_LO,E-STOP ST02/ST03/ST04; inspect element,CRITICAL,210,195,175,165,°C,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST02-PRS,ThresholdRule,ST02_SEALING,PRS,Pressure,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,6.2,5.7,4.6,4.2,bar,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST02-CUR,ThresholdRule,ST02_SEALING,CUR,Current,Value > CRIT_HI or Value < CRIT_LO,E-STOP; inspect load; verify ST04-SPD (RULE-ST02-04),CRITICAL,15,13.5,11,9.5,A,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST03-SPD,ThresholdRule,ST03_LABELLING,SPD,Speed,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,1.05,0.95,0.75,0.65,m/s,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST03-TEN,ThresholdRule,ST03_LABELLING,TEN,Tension,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,3,2.6,1.8,1.5,N,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST03-CNT,ThresholdRule,ST03_LABELLING,CNT,Count,Value > CRIT_HI or Value < CRIT_LO,E-STOP labelling; inspect label path,CRITICAL,140,130,110,100,pcs/m in,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST04-VIB,ThresholdRule,ST04_PACKAGING,VIB,Vibration,Value > CRIT_HI or Value < CRIT_LO,E-STOP; inspect main bearing,CRITICAL,0.35,0.2,0.02,0.01,mm/s,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST04-CUR,ThresholdRule,ST04_PACKAGING,CUR,Current,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,11,9.8,7.5,6.5,A,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-ST04-SPD,ThresholdRule,ST04_PACKAGING,SPD,Speed,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,1.6,1.4,1,0.85,m/s,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-SRV01-TMP,ThresholdRule,SRV01_SERVERROOM,TMP,Temperature,Value > CRIT_HI or Value < CRIT_LO,Activate backup cooling; prepare controlled PLC shutdown,CRITICAL,28,25,18,16,°C,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-SRV01-HUM,ThresholdRule,SRV01_SERVERROOM,HUM,Humidity,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,70.0,60.0,30.0,25.0,%RH,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-WRH01-TMP,ThresholdRule,WRH01_WAREHOUSE,TMP,Temperature,Value > CRIT_HI or Value < CRIT_LO,Activate backup refrigeration; notify,CRITICAL,12,8,0.5,-1,°C,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
RULE-WRH01-HUM,ThresholdRule,WRH01_WAREHOUSE,HUM,Humidity,Value > CRIT_HI or Value < CRIT_LO,Inspect and notify maintenance,CRITICAL,90,85,60,55,%RH,SOP_002_AlarmThresholds.txt,gemma4:31b,cot_basic,1,gemma4-31b_cot_basic_ctexts_s42_run5,1,False
