ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01_FILLING,FLW,flow rate,112 <= FLW <= 128,,,128,0,0,0,L/min,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST01-02,ThresholdRule,ST01_FILLING,TMP,temperature,26°C < TMP <= 195°C,,,195,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST01-03,ThresholdRule,ST01_FILLING,PRS,pressure,3.3 bar < PRS <= 4 bar,,,0,0,0,0,bar,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST02-01,ThresholdRule,ST02_SEALING,TMP,temperature,175°C <= TMP <= 195°C,,,195,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST02-02,ThresholdRule,ST02_SEALING,TMP,temperature,210°C < TMP,,,0,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST02-03,ThresholdRule,ST02_SEALING,CUR,current,1.5 A < CUR <= 2.0 A,,,0,0,0,0,A,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST02-04,ThresholdRule,ST02_SEALING,CUR,current,CUR > 2.0 A,,,0,0,0,0,A,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST03-01,ThresholdRule,ST03_LABELLING,TEN,tension,1.8 N <= TEN <= 2.6 N,,,0,0,0,0,N,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST03-02,ThresholdRule,ST03_LABELLING,CNT,count,110 pcs/min <= CNT < 100 pcs/min,,,0,0,0,0,pcs/min,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST03-03,ThresholdRule,ST03_LABELLING,TEN,tension,CNT < 10 consecutive samples,,,0,0,0,0,pcs/min,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST04-01,ThresholdRule,ST04_PACKAGING,VIB,vibration,0.20 mm/s < VIB <= 1.00 mm/s,,,1.00,0,0,0,mm/s,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST04-02,ThresholdRule,ST04_PACKAGING,VIB,vibration,1.00 mm/s < VIB <= 0.35 mm/s,,,0.35,0,0,0,mm/s,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-ST04-03,ThresholdRule,ST04_PACKAGING,SPD,speed,1.00 m/s <= SPD < 2.00 m/s,,,0,0,0,0,m/s,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-SRV01-01,ThresholdRule,SRV01_SERVERROOM,TMP,temperature,25°C < TMP <= 28°C,,,28,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-SRV01-02,ThresholdRule,SRV01_SERVERROOM,TMP,temperature,28°C < TMP,,,0,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-WRH01-01,ThresholdRule,WRH01_WAREHOUSE,TMP,temperature,0.5°C <= TMP <= 8°C,,,8,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-WRH01-02,ThresholdRule,WRH01_WAREHOUSE,HUM,humidity,85%RH <= HUM < 100%RH,,,0,0,0,0,%RH,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-WRH01-03,ThresholdRule,WRH01_WAREHOUSE,TMP,temperature,12°C < TMP,,,0,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-CHM01-01,ThresholdRule,CHM01_CHEMICALSTORAGE,TMP,temperature,10°C <= TMP <= 20°C,,,20,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-CHM01-02,ThresholdRule,CHM01_CHEMICALSTORAGE,HUM,humidity,50%RH <= HUM < 45%RH,,,0,0,0,0,%RH,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-CHM01-03,ThresholdRule,CHM01_CHEMICALSTORAGE,,,UNAUTHORIZED_ACCESS,,,0,0,0,0,,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-RND01-01,ThresholdRule,RND01_RDLAB,TMP,temperature,18°C <= TMP <= 26°C,,,26,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-RND01-02,ThresholdRule,RND01_RDLAB,HUM,humidity,65%RH <= HUM < 75%RH,,,0,0,0,0,%RH,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-CAF01-01,ThresholdRule,CAF01_CAFETERIA,TMP,temperature,26°C < TMP,,,0,0,0,0,°C,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
RULE-CAF01-02,ThresholdRule,CAF01_CAFETERIA,HUM,humidity,70%RH <= HUM < 85%RH,,,0,0,0,0,%RH,SOP_001_OperatingProcedures.txt,llama-3.2-3b-instruct,naive,0,llama-3_2-3b-instruct_naive_run1,1,False
