ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST01-01,ThresholdRule,ST01.FILLING,FLOW,L/min,BETWEEN,,,,,,,,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST01-02,ThresholdRule,ST01.FILLING,TMP,,>,reduce_speed_by_10%,Mandatory,26.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST01-03,,ST01.FILLING,PRESSURE,L/min,>,,,,,,3.3,,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST02-01,ThresholdRule,ST02.SEALING,TMP,,BETWEEN,,Mandatory,195.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST02-02,ThresholdRule,ST02.SEALING,TMP,,>,EMERGENCY_STOP,Critical,210.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST02-03,ThresholdRule,ST02.SEALING,CUR,A,>,SCHEDULE MAINTENANCE,Mandatory,1.5,,,,,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST02-04,ThresholdRule,ST02.SEALING,CUR,A,>,,Mandatory,1.5,,,,,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST03-01,ThresholdRule,ST03.LABELLING,SPEED,N,BETWEEN,,Mandatory,,,,,,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST03-02,ThresholdRule,ST03.LABELLING,CNT,,<,CHECK_JAM,Mandatory,100.0,,,,,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST03-03,ThresholdRule,ST03.LABELLING,SPEED,,>,F failed sensor,Mandatory,10.0,,,,,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST04-01,ThresholdRule,ST04.PACKAGING,VIB,mm/s,>,SCHEDULE MAINTENANCE,Mandatory,0.2,,,,mm/s,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST04-02,ThresholdRule,ST04.PACKAGING,VIB,mm/s,>,EMERGENCY_STOP,Critical,0.35,,,,mm/s,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-ST04-03,ThresholdRule,ST04.PACKAGING,SPEED,m/s,<,VERIFY RULE ST02.04,Mandatory,1.0,,,,m/s,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-SRV01-01,ThresholdRule,SRV01.SERVERROOM,TMP,,NOT,SHUTDOWN PLC,Critical,25.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-SRV01-02,ThresholdRule,SRV01.SERVERROOM,TMP,,>,HALT PL,Critical,28.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-WRH01-01,ThresholdRule,WRH01.WAREHOUSE,TMP,,BETWEEN,,Mandatory,8.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-WRH01-02,ThresholdRule,WRH01.WAREHOUSE,HUM,,>,DEHUMIDIFIER ACTIVE,Mandatory,85.0,,,,%RH,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-CHM01-01,ThresholdRule,CHM01_CHEMICALSTORAGE,TMP,,BETWEEN,,Mandatory,25.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-CHM01-02,ThresholdRule,CHM01_CHEMICALSTORAGE,HUM,,>,DEHUMIDIFIER ACTIVE,Mandatory,50.0,,,,%RH,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-CHM01-03,,CHM01_CHEMICALSTORAGE,TMP,,>,,Mandatory,25.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-RND01-01,ThresholdRule,RND01_RDLAB,TMP,,BETWEEN,,Mandatory,26.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-RND01-02,ThresholdRule,RND01_RDLAB,HUM,,>,DEHUMIDIFIER ACTIVE,Mandatory,65.0,,,,%RH,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-RND01-03,ThresholdRule,RND01_RDLAB,HUM,,>,DEHUMIDIFIER ACTIVE,Mandatory,75.0,,,,%RH,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
RULE-CAF01-01,ThresholdRule,CAF01_CAFETERIA,TMP,,>,VENTILATION CHECK,Mandatory,26.0,,,,C,SOP_001_OperatingProcedures.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
1,ThresholdRule,ST01.FILLING,TMP,°C,CRIT_HI,Inspect and notify maintenance,,30.0,,,,°C,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
2,ThresholdRule,ST01.FILLING,PRS,bar,CRIT_HI,Inspect and notify maintenance,,4.8,,,,bar,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
3,ThresholdRule,ST01.FILLING,FLW,L/min,CRIT_HI,Inspect and notify maintenance,,135,,,,L/min,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
4,ThresholdRule,ST02_SEALING,TMP,°C,CRIT_HI,E-STOP ST02/ST03/ST04; inspect element,,210,,,,°C,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
5,ThresholdRule,ST02_SEALING,PRS,bar,CRIT_HI,Inspect and notify maintenance,,6.2,,,,bar,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
6,ThresholdRule,ST02_SEALING,CUR,A,CRIT_HI,E-STOP; inspect load; verify ST04-SPD (RULE-ST02-04),,15,,,,A,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
7,ThresholdRule,ST03_LABELLING,SPD,m/s,CRIT_HI,Inspect and notify maintenance,,1.05,,,,m/s,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
8,ThresholdRule,ST03_LABELLING,TEN,N,CRIT_HI,Inspect and notify maintenance,,3,,,,N,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
9,ThresholdRule,ST03_LABELLING,CNT,pcs/min,CRIT_HI,E-STOP labelling; inspect label path,,140,,,,pcs/min,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
10,ThresholdRule,ST04_PACKAGING,VIB,mm/s,CRIT_HI,E-STOP; inspect main bearing,,0.35,,,,mm/s,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
11,ThresholdRule,ST04_PACKAGING,CUR,A,CRIT_HI,Inspect and notify maintenance,,11,,,,A,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
12,ThresholdRule,ST04_PACKAGING,SPD,m/s,CRIT_HI,Inspect and notify maintenance,,1.6,,,,m/s,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
13,ThresholdRule,SRV01_SERVERROOM,TMP,°C,CRIT_HI,Activate backup cooling; prepare controlled PLC,,28,,,,°C,SOP_002_AlarmThresholds.txt,deepseek-r1-distill-qwen-7b,graph_informed,0,deepseek-r1-distill-qwen-7b_graph_informed_run1,1,False
