-45,-97,15,6,3,0,0,0,0,0,0,0,7,-6,9,-1,5,17,10,-2,8,30,7,-14,4,10,4,7,6,19,12,49,3,23,7,34,8,34,5,25,11,5,7,28,7,19,5,36,8,33,6,-11,13,14,2,32,3,-8,2,6,7,-4,15,8,8,49,6,-5,4,36,9,27,10,5,9,31,7,-2,14,-3,10,32,10,15,6,23,9,34,6,-11,18,26,16,10,10,15,10,11,9,-2,7,26,11,-2,7,16,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48,-97,15,6,3,1,0,0,0,0,0,0,8,-4,9,0,9,15,10,-4,7,33,10,-9,5,10,8,4,7,24,10,47,8,22,5,34,8,30,7,26,11,10,3,29,7,19,4,38,6,33,5,-11,9,15,4,33,3,-6,2,5,8,-6,11,4,8,49,7,-8,4,36,7,27,10,9,13,31,9,-3,15,-1,7,31,9,12,9,22,7,36,4,-14,11,25,12,17,9,19,7,9,8,0,9,27,7,0,9,17,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46,-97,15,6,3,2,0,0,0,0,0,0,12,-6,8,-1,5,16,15,-9,7,34,5,-10,6,7,6,2,8,18,13,43,4,24,8,34,9,32,6,25,9,7,6,28,8,18,4,38,9,33,9,-9,11,13,5,35,4,-8,3,6,4,-5,10,4,9,50,8,-5,3,37,7,27,9,4,10,29,9,-3,12,-1,11,29,12,15,7,24,6,35,5,-13,13,29,9,14,9,20,7,9,11,0,8,25,6,-4,8,19,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-48,-97,15,6,3,3,0,0,0,0,0,0,8,-7,7,-1,8,16,11,-3,8,31,5,-10,6,9,9,5,12,20,11,47,8,25,7,34,11,29,5,26,6,9,3,27,6,18,6,37,9,31,8,-10,14,15,2,34,4,-9,3,6,5,-6,15,6,11,49,8,-5,4,37,8,26,9,7,6,31,5,-5,13,-2,9,36,10,13,6,23,6,34,8,-12,14,24,10,13,13,16,9,10,11,2,9,24,11,-3,10,18,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46,-97,15,6,3,4,0,0,0,0,0,0,7,-5,9,2,8,16,6,-5,7,33,7,-12,6,9,7,8,7,21,9,45,9,23,8,32,8,32,7,27,8,6,2,30,6,18,5,37,11,33,6,-8,12,17,4,35,3,-8,2,6,9,-6,17,5,10,48,3,-5,5,37,7,26,9,7,8,29,10,-2,14,-1,13,32,7,13,9,22,9,36,4,-14,14,29,12,14,13,17,7,8,11,2,7,27,7,-4,8,18,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44,-97,15,6,3,5,0,0,0,0,0,0,7,-7,8,-1,6,14,10,-2,11,32,6,-11,6,9,7,6,9,22,10,45,6,21,6,34,7,31,4,25,7,10,4,28,5,19,4,38,10,34,7,-9,11,13,5,34,3,-8,3,6,7,-6,12,5,15,49,5,-5,4,37,9,26,9,7,13,32,7,-4,11,1,13,29,8,14,6,22,11,34,8,-15,11,23,19,14,14,17,7,10,9,1,8,26,3,-4,9,14,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46,-97,15,6,3,6,0,0,0,0,0,0,11,-6,12,0,9,17,9,-2,9,33,7,-13,3,8,5,7,9,21,13,45,10,22,10,35,7,32,6,26,14,8,6,28,5,17,4,37,9,35,9,-11,7,12,4,35,3,-9,3,6,6,-4,14,8,7,44,7,-6,5,38,9,27,7,9,5,34,7,0,11,0,13,32,11,13,7,22,4,35,6,-12,13,28,12,10,12,18,8,9,7,2,8,25,10,-1,13,19,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43,-97,15,6,3,7,0,0,0,0,0,0,8,-4,13,0,9,18,16,-7,9,34,6,-9,5,10,6,4,8,18,10,49,8,21,4,36,9,31,6,27,10,7,3,28,6,19,5,39,12,35,5,-12,11,12,5,33,5,-7,4,5,8,-5,10,4,12,48,7,-6,6,36,8,29,7,6,7,28,5,-3,7,-1,10,27,6,15,7,23,5,34,5,-12,12,23,11,14,12,14,6,11,10,0,8,25,9,-3,8,17,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46,-97,15,6,3,8,0,0,0,0,0,0,11,-4,10,-2,9,17,17,-9,6,32,6,-9,5,8,7,7,9,21,10,43,7,20,8,36,9,30,3,25,9,11,5,28,7,18,7,35,11,33,2,-11,11,14,4,33,2,-8,2,6,8,-6,13,2,10,47,7,-6,3,35,9,27,13,6,13,30,8,-4,11,0,12,29,8,13,7,25,7,36,4,-13,11,27,16,14,10,19,9,8,5,0,8,25,7,-4,7,17,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44,-97,15,6,3,9,0,0,0,0,0,0,11,-10,8,1,7,16,11,-3,6,33,6,-11,6,8,8,4,7,20,12,47,8,22,7,35,7,33,7,24,10,7,5,28,4,19,7,37,11,33,8,-10,14,13,4,33,4,-8,3,5,10,-6,19,5,7,53,4,-6,5,37,6,24,6,7,9,36,9,-2,12,-1,8,27,11,14,11,25,8,37,4,-13,8,29,18,19,10,20,6,10,13,2,11,26,12,-2,10,17,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
